SOURCE;QAM_COD;DCR_SEGMENT_CE_LIB;CLASSE_TAILLE;PORT_EXP_COD;PORT_EXP_LIB;METIER_DCF_5_COD;METIER_DCF_5_LIB;NIV_SECTEUR_COD;SECTEUR_COD;TRIMESTRE;ESP_COD_FAO;ESP_LIB_FAO;CAPTURES_KG;CAPTURES_KG_INF_95;CAPTURES_KG_SUP_95;VALEUR_EUROS;VALEUR_EUROS_INF_95;VALEUR_EUROS_SUP_95;ANNEE;RG_COD
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_DEF;TrÃ©mails - Poissons dÃ©mersaux;NIV5;MT21;2;ANN;Sparaillon commun;5.82336504186621;5.80997210401127;5.83675797972116;15.5451943969093;15.4945393161724;15.5958494776462;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_DEF;TrÃ©mails - Poissons dÃ©mersaux;NIV5;MT21;2;SWA;Sar commun;0.409057009170408;0.399422246917718;0.418691771423098;1.82730642970699;1.78389593718747;1.87071692222652;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_DEF;TrÃ©mails - Poissons dÃ©mersaux;NIV5;MT21;3;SHR;Sar Ã  museau pointu;0.711572552419408;0.705531254499294;0.717613850339523;7.13856612464211;7.07786930302708;7.19926294625714;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_DEF;TrÃ©mails - Poissons dÃ©mersaux;NIV5;MT21;3;SWA;Sar commun;0.642803871553498;0.6276635308707;0.657944212236297;2.8714815323967;2.80326504415173;2.93969802064168;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_DEF;TrÃ©mails - Poissons dÃ©mersaux;NIV5;MT21;4;SWA;Sar commun;44.9962710087449;43.936447160949;46.0560948565408;201.003707267769;196.228553090621;205.778861444917;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_MOL;TrÃ©mails - Mollusques;NIV5;MT12;2;SWA;Sar commun;0.801601430214479;0.796577837168705;0.806625023260254;3.43933058939649;3.41558136051265;3.46307981828033;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;BST;Grau d'Agde;GTR_MOL;TrÃ©mails - Mollusques;NIV5;MT12;3;SWA;Sar commun;2.31573746506405;2.30122486293181;2.33025006719629;9.93584392492319;9.86723504148098;10.0044528083654;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0608;GST;Le-Grau-du-Roi;GTR_MOL;TrÃ©mails - Mollusques;NIV5;MT21;2;SWA;Sar commun;0.801601430214479;0.796577837168705;0.806625023260254;3.43933058939649;3.41558136051265;3.46307981828033;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;FPO_MOL;Nasses et piÃ¨ges - Mollusques;NIV5;MT12;1;SWA;Sar commun;4.85859331308478;4.84286054096848;4.87432608520109;33.1703963226652;33.0622564280673;33.2785362172632;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;FPO_MOL;Nasses et piÃ¨ges - Mollusques;NIV5;MT12;3;SWA;Sar commun;7.39351156338989;7.3695703884303;7.41745273834948;50.4766900562297;50.3121293470589;50.6412507654005;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;FPO_MOL;Nasses et piÃ¨ges - Mollusques;NIV5;MT21;1;SWA;Sar commun;4.85859331308478;4.84286054096848;4.87432608520109;33.1703963226652;33.0622564280673;33.2785362172632;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MD12;2;SWA;Sar commun;23.2668306251878;22.8902221757079;23.6434390746678;104.007398309336;102.224731374166;105.790065244506;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MD12;2;ANN;Sparaillon commun;1.20934006970122;1.20197850639061;1.21670163301183;4.10177739947384;4.07640254728381;4.12715225166387;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MD12;3;SWA;Sar commun;42.4454326133917;41.7583898089141;43.1324754178694;189.739594848557;186.487494444862;192.991695252251;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MD12;4;SWA;Sar commun;234.95290460784;231.149840472006;238.755968743674;1050.28659584725;1032.28488426419;1068.28830743031;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MD12;4;ANN;Sparaillon commun;11.3073296517064;11.2384990347522;11.3761602686606;38.3516186850804;38.1143638171036;38.5888735530572;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MLGE;2;SWA;Sar commun;23.2668306251878;22.8902221757079;23.6434390746678;104.007398309336;102.224731374166;105.790065244506;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MLGE;2;ANN;Sparaillon commun;1.20934006970122;1.20197850639061;1.21670163301183;4.10177739947384;4.07640254728381;4.12715225166387;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MLGE;4;SWA;Sar commun;235.193388645309;231.386431915683;239.000345374936;1051.36160771608;1033.34147063499;1069.38174479718;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MLGE;4;ANN;Sparaillon commun;11.3073296517064;11.2384990347522;11.3761602686606;38.3516186850804;38.1143638171036;38.5888735530572;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;1;SWA;Sar commun;129.608871994263;127.510958569486;131.706785419041;579.377646706116;569.447224538574;589.308068873659;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;1;ANN;Sparaillon commun;45.1083845998555;44.8337982883698;45.3829709113412;152.996297000374;152.049815013686;153.942778987062;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;1;SWA;Sar commun;28.3771164214177;27.9177903538349;28.8364424890005;126.851400521981;124.677191753505;129.025609290457;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;LST;Marseillan-plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;1;SWA;Sar commun;7.26261793158317;7.14506159903232;7.38017426413403;32.4653584386765;31.908908397931;33.021808479422;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;1;CTB;Sar Ã  tÃªte noire;3.74895421607378;3.7423520055305;3.75555642661706;13.859037198776;13.8346276086336;13.8834467889183;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;1;ANN;Sparaillon commun;1.93494411152195;1.92316561022498;1.94672261281893;6.56284383915815;6.5222440756541;6.6034436026622;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;435.276107820051;428.230513054586;442.321702585516;1945.77148258293;1912.42133113428;1979.12163403159;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;72.6382035177052;71.4624455625071;73.8139614729034;324.707334980207;319.14191329785;330.272756662564;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;LST;Marseillan-plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;44.4895469318837;43.7694170801649;45.2096767836025;198.877195733615;195.468478596597;202.285912870632;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;AST;Valras-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;15.7757528580085;15.5203987051828;16.0311070108342;70.5207785952709;69.3120659239826;71.7294912665591;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;ANN;Sparaillon commun;11.851532683072;11.779389362628;11.9236760035159;40.1974185148437;39.9487449633814;40.446092066306;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;LST;Marseillan-plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;ANN;Sparaillon commun;3.8698882230439;3.84633122044996;3.89344522563785;13.1256876783163;13.0444881513082;13.2068872053244;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;2;ANN;Sparaillon commun;3.02335017425305;3.00494626597653;3.04175408252957;10.2544434986846;10.1910063682095;10.3178806291597;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;134.43057694553;132.254617015201;136.606536875858;600.931634676165;590.631781272962;611.231488079368;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;LST;Marseillan-plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;64.8104480980684;63.7613940708348;65.859502125302;289.715698649779;284.750026928557;294.681370371001;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;49.960558784318;49.1518724238068;50.7692451448293;223.333715749505;219.505818532125;227.161612966885;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;ANN;Sparaillon commun;13.0608727527732;12.9813678690186;13.1403776365277;44.2991959143175;44.0251475106652;44.5732443179698;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;AST;Valras-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;5.27862462245863;5.19318218870065;5.36406705621662;23.5965105208262;23.1920708388936;24.0009502027587;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;SRG;Sars, sparaillons nca;3.26521818819329;3.25309290470651;3.27734347168007;15.0200036656891;14.96422736165;15.0757799697283;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;1.04610556299294;1.02917277999307;1.06303834599281;4.67630162941202;4.59615071294702;4.75645254587702;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;4;SWA;Sar commun;105.332008411703;103.627052330336;107.03696449307;470.855198547693;462.784830407079;478.925566688306;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;4;SWA;Sar commun;22.9061045689834;22.535335010193;23.2768741277737;102.394880506091;100.639851817978;104.149909194204;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT12;4;ANN;Sparaillon commun;3.50708620213354;3.48573766853277;3.5284347357343;11.8951544584741;11.8215673871231;11.9687415298252;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;1;SWA;Sar commun;129.608871994263;127.510958569486;131.706785419041;579.377646706116;569.447224538574;589.308068873659;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;1;CTB;Sar Ã  tÃªte noire;3.74895421607378;3.7423520055305;3.75555642661706;13.859037198776;13.8346276086336;13.8834467889183;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;1;ANN;Sparaillon commun;1.93494411152195;1.92316561022498;1.94672261281893;6.56284383915815;6.5222440756541;6.6034436026622;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;2;SWA;Sar commun;72.6382035177052;71.4624455625071;73.8139614729034;324.707334980207;319.14191329785;330.272756662564;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;2;ANN;Sparaillon commun;3.02335017425305;3.00494626597653;3.04175408252957;10.2544434986846;10.1910063682095;10.3178806291597;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;3;SWA;Sar commun;7.5151261709263;7.39348261489272;7.63676972695988;33.5941209009484;33.0183240872631;34.1699177146337;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNC_DEF;Filets maillants encerclants - Poissons dÃ©mersaux;NIV5;MT21;4;SWA;Sar commun;22.9061045689834;22.535335010193;23.2768741277737;102.394880506091;100.639851817978;104.149909194204;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV3;3711;1;SWA;Sar commun;8.82873354161858;8.74040701894044;8.91706006429672;38.9294445099832;38.5291652233186;39.3297237966477;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PST;SÃ¨te-Mole et canaux;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;1;SWA;Sar commun;95.6699832915048;94.7128588173115;96.6271077656981;421.847515078007;417.510005911306;426.185024244709;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PST;SÃ¨te-Mole et canaux;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;1;SBZ;Sar Ã  grosses lÃ¨vres;6.37843327963181;6.28875147597156;6.46811508329206;18.0803729293905;17.8243759306383;18.3363699281427;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;1;SWA;Sar commun;6.3388567176892;6.27544001483039;6.40227342054802;27.9505740755175;27.6631814349689;28.237966716066;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;1;ANN;Sparaillon commun;6.07686320721582;6.06716849812005;6.08655791631158;13.6912428262688;13.6689672429941;13.7135184095435;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;1;CTB;Sar Ã  tÃªte noire;0.129977948627744;0.128879515642122;0.131076381613365;0.438901041050191;0.435514425154245;0.442287656946137;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PST;SÃ¨te-Mole et canaux;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;69.4556032806152;68.7607389618123;70.1504675994181;306.257748189375;303.108753013004;309.406743365746;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;AST;Valras-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;34.4451082017828;34.1005042315312;34.7897121720345;151.882364787718;150.320684023982;153.444045551453;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;32.1726878690263;31.8508181884788;32.4945575495739;141.862347666306;140.403694452955;143.321000879656;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PST;SÃ¨te-Mole et canaux;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;CTB;Sar Ã  tÃªte noire;8.77351153237269;8.69936730584323;8.84765575890215;29.6258202708879;29.3972236979116;29.8544168438642;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;ANN;Sparaillon commun;4.23210116216816;4.22534948976218;4.23885283457414;9.53497268258006;9.51945932994231;9.55048603521782;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;AST;Valras-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;ANN;Sparaillon commun;3.93910954324883;3.93282529431711;3.94539379218054;8.87485918917067;8.86041983786938;8.88929854047197;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;3.58803210435238;3.55213585745117;3.62392835125359;15.8210796653872;15.6584045858314;15.983754744943;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;ANN;Sparaillon commun;3.03843160360791;3.03358424906003;3.04327895815579;6.8456214131344;6.83448362149704;6.85675920477177;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PPV;Les Cabanes de Fleury;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;2;SWA;Sar commun;0.869825964691486;0.861123844230586;0.878528085152386;3.83541325221509;3.79597686929247;3.87484963513771;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;45.3288055849851;44.8753163324664;45.7822948375037;199.872973106059;197.817844601004;201.928101611114;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;15.7655956100332;15.6078696766794;15.923321543387;69.5168651963985;68.8020807559261;70.2316496368709;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;AST;Valras-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;13.8084871894773;13.6703410271605;13.9466333517941;60.8871853789146;60.261132800018;61.5132379578111;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;6.41496648959971;6.35078835120057;6.47914462799885;28.2861727350863;27.995329411032;28.5770160591406;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;AST;Valras-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;ANN;Sparaillon commun;1.47580963603813;1.4734552066863;1.47816406538996;3.325016114951;3.31960633044142;3.33042589946057;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;QST;Etang de Thau, Pte Courte, Barrou, Zup;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;SWA;Sar commun;1.08728245586436;1.07640480528823;1.09816010644048;4.79426656526886;4.74497108661559;4.84356204392213;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;3;ANN;Sparaillon commun;0.379803950450989;0.379198031132503;0.380409869769474;0.8557026766418;0.85431045268713;0.857094900596471;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;OST;Carnon-Plage;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;SWA;Sar commun;34.684310342073;34.3373132886946;35.0313073954514;152.937103432077;151.364577663037;154.509629201116;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PPV;Les Cabanes de Fleury;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;CTB;Sar Ã  tÃªte noire;8.01530683204419;7.94757013126419;8.08304353282418;27.0655641980951;26.8567228845118;27.2744055116784;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PPV;Les Cabanes de Fleury;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;SBZ;Sar Ã  grosses lÃ¨vres;6.60858293405151;6.51566518902208;6.70150067908095;18.7327575196262;18.4675235157644;18.9979915234881;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;PST;SÃ¨te-Mole et canaux;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;CTB;Sar Ã  tÃªte noire;4.33259828759145;4.2959838547374;4.36921272044551;14.630034701673;14.5171475051415;14.7429218982046;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;ANN;Sparaillon commun;4.13443728919505;4.12784142461382;4.14103315377627;9.3149348514436;9.29977949925133;9.33009020363587;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;QST;Etang de Thau, Pte Courte, Barrou, Zup;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;SBZ;Sar Ã  grosses lÃ¨vres;3.98926067660821;3.93317102620902;4.0453503270074;11.3079995640862;11.1478914755195;11.4681076526528;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;BST;Grau d'Agde;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT12;4;SWA;Sar commun;3.43581256053137;3.40143918471081;3.47018593635193;15.1498823462496;14.9941086337053;15.3056560587939;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT21;1;CTB;Sar Ã  tÃªte noire;0.129977948627744;0.128879515642122;0.131076381613365;0.438901041050191;0.435514425154245;0.442287656946137;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT21;2;ANN;Sparaillon commun;4.23210116216816;4.22534948976218;4.23885283457414;9.53497268258006;9.51945932994231;9.55048603521782;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT21;3;SWA;Sar commun;6.41496648959971;6.35078835120057;6.47914462799885;28.2861727350863;27.995329411032;28.5770160591406;2019;LR
SACROIS_EXTRAPOL;ST;Filets dÃ©rivants et filets fixes;VL0810;GST;Le-Grau-du-Roi;GNS_DEF;Filets maillants calÃ©s - Poissons dÃ©mersaux;NIV5;MT21;3;ANN;Sparaillon commun;0.379803950450989;0.379198031132503;0.380409869769474;0.8557026766418;0.85431045268713;0.857094900596471;2019;LR
